"키워드(2026.06.01.~2026.06.30.),2439317",,,,,,,,,
일별,시간대별,캠페인,키워드,PC/모바일 매체,노출수,클릭수,클릭률(%),평균 CPC,총비용
2026.05.08.,13시~14시,개인회생_에이스,안산개인회생,PC,5,0,0,0,0
2026.05.12.,13시~14시,개인회생_에이스,안산개인회생,PC,8,0,0,0,0
2026.05.13.,13시~14시,개인회생_에이스,안산개인회생,PC,10,0,0,0,0
2026.05.14.,13시~14시,개인회생_에이스,안산개인회생,PC,7,0,0,0,0
2026.05.15.,13시~14시,개인회생_에이스,안산개인회생,PC,11,0,0,0,0
2026.05.18.,13시~14시,개인회생_에이스,안산개인회생,PC,3,0,0,0,0
2026.05.19.,13시~14시,개인회생_에이스,안산개인회생,PC,3,0,0,0,0
2026.05.20.,13시~14시,개인회생_에이스,안산개인회생,PC,2,0,0,0,0
2026.05.21.,13시~14시,개인회생_에이스,안산개인회생,PC,2,0,0,0,0
2026.05.22.,13시~14시,개인회생_에이스,안산개인회생,PC,1,0,0,0,0
2026.05.26.,13시~14시,개인회생_에이스,안산개인회생,PC,3,0,0,0,0
2026.05.27.,13시~14시,개인회생_에이스,안산개인회생,PC,2,0,0,0,0
2026.05.28.,13시~14시,개인회생_에이스,안산개인회생,PC,1,0,0,0,0
2026.05.29.,13시~14시,개인회생_에이스,안산개인회생,PC,2,0,0,0,0
2026.05.28.,13시~14시,개인회생_에이스,안산개인회생,모바일,1,0,0,0,0
2026.05.06.,13시~14시,개인회생_에이스,안양개인회생,PC,1,0,0,0,0
2026.05.13.,13시~14시,개인회생_에이스,에이스법률사무소,PC,1,1,100,68,68
2026.05.14.,13시~14시,개인회생_에이스,에이스법률사무소,PC,1,1,100,64,64
2026.05.29.,13시~14시,개인회생_에이스,에이스법률사무소,PC,1,0,0,0,0
2026.05.12.,13시~14시,개인회생_에이스,에이스법률사무소,모바일,1,0,0,0,0
2026.05.29.,13시~14시,개인회생_에이스,에이스법률사무소,모바일,1,1,100,76,76
2026.05.15.,13시~14시,개인회생_에이스,영천개인회생,PC,1,0,0,0,0
2026.05.06.,13시~14시,개인회생_에이스,워크아웃,PC,6,0,0,0,0
2026.05.07.,13시~14시,개인회생_에이스,워크아웃,PC,8,0,0,0,0
2026.05.08.,13시~14시,개인회생_에이스,워크아웃,PC,4,0,0,0,0
2026.05.12.,13시~14시,개인회생_에이스,워크아웃,PC,4,0,0,0,0
2026.05.13.,13시~14시,개인회생_에이스,워크아웃,PC,9,0,0,0,0
2026.05.14.,13시~14시,개인회생_에이스,워크아웃,PC,4,0,0,0,0
2026.05.15.,13시~14시,개인회생_에이스,워크아웃,PC,15,0,0,0,0
2026.05.18.,13시~14시,개인회생_에이스,워크아웃,PC,9,0,0,0,0
2026.05.19.,13시~14시,개인회생_에이스,워크아웃,PC,6,0,0,0,0
2026.05.20.,13시~14시,개인회생_에이스,워크아웃,PC,11,0,0,0,0
2026.05.21.,13시~14시,개인회생_에이스,워크아웃,PC,10,0,0,0,0
2026.05.22.,13시~14시,개인회생_에이스,워크아웃,PC,7,0,0,0,0
2026.05.26.,13시~14시,개인회생_에이스,워크아웃,PC,12,0,0,0,0
2026.05.27.,13시~14시,개인회생_에이스,워크아웃,PC,8,0,0,0,0
2026.05.28.,13시~14시,개인회생_에이스,워크아웃,PC,11,0,0,0,0
2026.05.29.,13시~14시,개인회생_에이스,워크아웃,PC,7,0,0,0,0
2026.05.06.,13시~14시,개인회생_에이스,워크아웃,모바일,1,0,0,0,0
2026.05.15.,13시~14시,개인회생_에이스,워크아웃,모바일,4,0,0,0,0
2026.05.19.,13시~14시,개인회생_에이스,워크아웃,모바일,2,0,0,0,0
2026.05.20.,13시~14시,개인회생_에이스,워크아웃,모바일,1,0,0,0,0
2026.05.21.,13시~14시,개인회생_에이스,워크아웃,모바일,2,0,0,0,0
2026.05.06.,13시~14시,개인회생_에이스,인천개인회생,PC,15,0,0,0,0
2026.05.07.,13시~14시,개인회생_에이스,인천개인회생,PC,6,0,0,0,0
2026.05.08.,13시~14시,개인회생_에이스,인천개인회생,PC,9,0,0,0,0
2026.05.13.,13시~14시,개인회생_에이스,인천개인회생,PC,7,0,0,0,0
2026.05.14.,13시~14시,개인회생_에이스,인천개인회생,PC,1,0,0,0,0
2026.05.18.,13시~14시,개인회생_에이스,인천개인회생,PC,9,0,0,0,0
2026.05.19.,13시~14시,개인회생_에이스,인천개인회생,PC,2,0,0,0,0
2026.05.20.,13시~14시,개인회생_에이스,인천개인회생,PC,3,0,0,0,0
2026.05.21.,13시~14시,개인회생_에이스,인천개인회생,PC,2,0,0,0,0
2026.05.28.,13시~14시,개인회생_에이스,인천개인회생,PC,5,0,0,0,0
2026.05.29.,13시~14시,개인회생_에이스,인천개인회생,PC,6,0,0,0,0
2026.05.06.,13시~14시,개인회생_에이스,자영업자개인회생,PC,1,0,0,0,0
2026.05.08.,13시~14시,개인회생_에이스,자영업자개인회생,PC,1,0,0,0,0
2026.05.13.,13시~14시,개인회생_에이스,자영업자개인회생,PC,1,0,0,0,0
2026.05.14.,13시~14시,개인회생_에이스,자영업자개인회생,PC,1,0,0,0,0
2026.05.29.,13시~14시,개인회생_에이스,자영업자개인회생,PC,2,0,0,0,0
2026.05.18.,13시~14시,개인회생_에이스,제천개인회생,PC,1,0,0,0,0
2026.05.07.,13시~14시,개인회생_에이스,진주시개인회생,PC,1,0,0,0,0
2026.05.13.,13시~14시,개인회생_에이스,파산선고,모바일,2,0,0,0,0
2026.05.06.,13시~14시,개인회생_에이스,회생,PC,2,0,0,0,0
2026.05.08.,13시~14시,개인회생_에이스,회생,PC,2,0,0,0,0
2026.05.12.,13시~14시,개인회생_에이스,회생,PC,6,0,0,0,0
2026.05.13.,13시~14시,개인회생_에이스,회생,PC,2,0,0,0,0
2026.05.14.,13시~14시,개인회생_에이스,회생,PC,4,0,0,0,0
2026.05.15.,13시~14시,개인회생_에이스,회생,PC,4,0,0,0,0
2026.05.18.,13시~14시,개인회생_에이스,회생,PC,11,0,0,0,0
2026.05.19.,13시~14시,개인회생_에이스,회생,PC,4,0,0,0,0
2026.05.20.,13시~14시,개인회생_에이스,회생,PC,4,0,0,0,0
2026.05.21.,13시~14시,개인회생_에이스,회생,PC,4,0,0,0,0
2026.05.22.,13시~14시,개인회생_에이스,회생,PC,1,0,0,0,0
2026.05.26.,13시~14시,개인회생_에이스,회생,PC,1,0,0,0,0
2026.05.27.,13시~14시,개인회생_에이스,회생,PC,3,0,0,0,0
2026.05.28.,13시~14시,개인회생_에이스,회생,PC,2,0,0,0,0
2026.05.29.,13시~14시,개인회생_에이스,회생,PC,3,0,0,0,0
2026.05.20.,13시~14시,개인회생_에이스,회생신청,PC,1,0,0,0,0
2026.05.28.,13시~14시,개인회생_에이스,회생신청방법,PC,1,0,0,0,0
2026.05.12.,14시~15시,개인회생_에이스,강서개인회생,PC,1,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,강서개인회생,PC,1,0,0,0,0
2026.05.26.,14시~15시,개인회생_에이스,강서개인회생,PC,1,0,0,0,0
2026.05.27.,14시~15시,개인회생_에이스,강서개인회생,PC,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,강서개인회생,PC,1,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인사업자개인회생,PC,1,0,0,0,0
2026.05.20.,14시~15시,개인회생_에이스,개인사업자개인회생,PC,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인사업자개인회생,PC,5,0,0,0,0
2026.05.22.,14시~15시,개인회생_에이스,개인사업자개인회생,PC,1,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,개인사업자개인회생,PC,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인사업자개인회생,PC,1,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,개인사업자신용회복,PC,1,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인사업자신용회복,모바일,1,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인사업자파산,PC,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인사업자파산,PC,1,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인사업자파산,모바일,5,0,0,0,0
2026.05.15.,14시~15시,개인회생_에이스,개인사업자파산,모바일,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인사업자파산신청,PC,2,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인사업자파산신청,모바일,1,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인사업자회생,PC,1,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,개인사업자회생,PC,1,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인사업자회생,PC,1,0,0,0,0
2026.05.19.,14시~15시,개인회생_에이스,개인사업자회생,PC,1,0,0,0,0
2026.05.22.,14시~15시,개인회생_에이스,개인사업자회생,PC,2,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인회생,PC,1,0,0,0,0
2026.05.07.,14시~15시,개인회생_에이스,개인회생,PC,5,0,0,0,0
2026.05.12.,14시~15시,개인회생_에이스,개인회생,PC,9,1,11.11,25204,25204
2026.05.13.,14시~15시,개인회생_에이스,개인회생,PC,9,1,11.11,24455,24455
2026.05.14.,14시~15시,개인회생_에이스,개인회생,PC,18,0,0,0,0
2026.05.15.,14시~15시,개인회생_에이스,개인회생,PC,6,0,0,0,0
2026.05.18.,14시~15시,개인회생_에이스,개인회생,PC,10,0,0,0,0
2026.05.19.,14시~15시,개인회생_에이스,개인회생,PC,1,1,100,20182,20182
2026.05.20.,14시~15시,개인회생_에이스,개인회생,PC,11,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인회생,PC,6,0,0,0,0
2026.05.22.,14시~15시,개인회생_에이스,개인회생,PC,2,0,0,0,0
2026.05.27.,14시~15시,개인회생_에이스,개인회생,PC,7,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,개인회생,PC,8,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인회생,PC,9,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.05.07.,14시~15시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.05.12.,14시~15시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.05.15.,14시~15시,개인회생_에이스,개인회생,모바일,2,0,0,0,0
2026.05.18.,14시~15시,개인회생_에이스,개인회생,모바일,11,0,0,0,0
2026.05.19.,14시~15시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.05.20.,14시~15시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인회생,모바일,2,0,0,0,0
2026.05.22.,14시~15시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.05.26.,14시~15시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인회생,모바일,2,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인회생법률사무소,PC,2,0,0,0,0
2026.05.22.,14시~15시,개인회생_에이스,개인회생법률사무소,PC,1,0,0,0,0
2026.05.26.,14시~15시,개인회생_에이스,개인회생법률사무소,PC,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인회생법률사무소,PC,2,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인회생법무법인,PC,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인회생변호사,PC,2,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,개인회생변호사,PC,2,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인회생비용,PC,4,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생비용,PC,1,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,개인회생비용,PC,1,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인회생비용,PC,1,0,0,0,0
2026.05.20.,14시~15시,개인회생_에이스,개인회생비용,PC,3,0,0,0,0
2026.05.27.,14시~15시,개인회생_에이스,개인회생비용,PC,1,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생상담,PC,3,0,0,0,0
2026.05.27.,14시~15시,개인회생_에이스,개인회생상담,PC,1,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,개인회생상담,PC,1,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생상담,모바일,1,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.05.07.,14시~15시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생신청,PC,3,0,0,0,0
2026.05.12.,14시~15시,개인회생_에이스,개인회생신청,PC,8,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,개인회생신청,PC,2,0,0,0,0
2026.05.15.,14시~15시,개인회생_에이스,개인회생신청,PC,2,0,0,0,0
2026.05.19.,14시~15시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.05.20.,14시~15시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.05.27.,14시~15시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인회생신청,PC,2,0,0,0,0
2026.05.20.,14시~15시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.05.22.,14시~15시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인회생신청방법,PC,1,0,0,0,0
2026.05.07.,14시~15시,개인회생_에이스,개인회생신청방법,PC,1,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생신청방법,PC,2,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생신청비용,PC,1,0,0,0,0
2026.05.15.,14시~15시,개인회생_에이스,개인회생신청비용,PC,1,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인회생신청자격,PC,6,0,0,0,0
2026.05.07.,14시~15시,개인회생_에이스,개인회생신청자격,PC,7,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생신청자격,PC,4,0,0,0,0
2026.05.12.,14시~15시,개인회생_에이스,개인회생신청자격,PC,2,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,개인회생신청자격,PC,6,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인회생신청자격,PC,4,0,0,0,0
2026.05.18.,14시~15시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.05.19.,14시~15시,개인회생_에이스,개인회생신청자격,PC,2,0,0,0,0
2026.05.20.,14시~15시,개인회생_에이스,개인회생신청자격,PC,5,0,0,0,0
2026.05.26.,14시~15시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.05.27.,14시~15시,개인회생_에이스,개인회생신청자격,PC,4,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,개인회생신청자격,PC,3,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인회생신청자격,PC,3,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,개인회생신청자격,모바일,1,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인회생신청자격,모바일,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인회생신청자격,모바일,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인회생자격,PC,1,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인회생자격조건,PC,1,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.05.07.,14시~15시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생재신청,PC,4,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,개인회생재신청,PC,2,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인회생재신청,PC,5,0,0,0,0
2026.05.15.,14시~15시,개인회생_에이스,개인회생재신청,PC,7,0,0,0,0
2026.05.18.,14시~15시,개인회생_에이스,개인회생재신청,PC,5,0,0,0,0
2026.05.19.,14시~15시,개인회생_에이스,개인회생재신청,PC,2,0,0,0,0
2026.05.20.,14시~15시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인회생재신청,PC,3,0,0,0,0
2026.05.26.,14시~15시,개인회생_에이스,개인회생재신청,PC,4,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생전문,PC,1,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,개인회생전문,PC,3,0,0,0,0
2026.05.19.,14시~15시,개인회생_에이스,개인회생전문,PC,1,0,0,0,0
2026.05.20.,14시~15시,개인회생_에이스,개인회생전문,PC,1,0,0,0,0
2026.05.22.,14시~15시,개인회생_에이스,개인회생전문,PC,1,0,0,0,0
2026.05.26.,14시~15시,개인회생_에이스,개인회생전문,PC,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인회생전문,PC,1,0,0,0,0
2026.05.06.,14시~15시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.05.07.,14시~15시,개인회생_에이스,개인회생파산,PC,2,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.05.12.,14시~15시,개인회생_에이스,개인회생파산,PC,2,0,0,0,0
2026.05.13.,14시~15시,개인회생_에이스,개인회생파산,PC,2,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.05.19.,14시~15시,개인회생_에이스,개인회생파산,PC,2,0,0,0,0
2026.05.22.,14시~15시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.05.26.,14시~15시,개인회생_에이스,개인회생파산,PC,5,0,0,0,0
2026.05.27.,14시~15시,개인회생_에이스,개인회생파산,PC,5,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,개인회생파산,PC,7,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,개인회생파산,PC,4,0,0,0,0
2026.05.08.,14시~15시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.12.,14시~15시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.18.,14시~15시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.20.,14시~15시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.22.,14시~15시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.27.,14시~15시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.14.,14시~15시,개인회생_에이스,고양개인회생,PC,1,0,0,0,0
2026.05.18.,14시~15시,개인회생_에이스,고양개인회생,PC,1,0,0,0,0
2026.05.19.,14시~15시,개인회생_에이스,고양개인회생,PC,1,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,고양개인회생,PC,1,0,0,0,0
2026.05.26.,14시~15시,개인회생_에이스,고양개인회생,PC,2,0,0,0,0
2026.05.28.,14시~15시,개인회생_에이스,고양개인회생,PC,1,0,0,0,0
2026.05.29.,14시~15시,개인회생_에이스,고양개인회생,PC,2,0,0,0,0
2026.05.21.,14시~15시,개인회생_에이스,구리개인회생,PC,1,0,0,0,0
